ID,Hand,XPos,YPos,ZPos,Time
jacqui,Left,-0.2000576,0.9424919,-0.2196573,30.65096
jacqui,Right,-0.06095549,0.8546373,0.3282638,30.65096
jacqui,Left,-0.1841486,0.9387302,-0.2237942,30.7132
jacqui,Right,-0.06775035,0.8571392,0.3326625,30.7132
jacqui,Left,-0.1752394,0.9378924,-0.227883,30.77401
jacqui,Right,-0.07635979,0.8595456,0.3356796,30.77401
jacqui,Left,-0.1799135,0.9450155,-0.2317519,30.83997
jacqui,Right,-0.08549207,0.8609705,0.3384634,30.83997
jacqui,Left,-0.1817804,0.9473245,-0.2302144,30.89214
jacqui,Right,-0.08966487,0.8609268,0.3391162,30.89214
jacqui,Left,-0.1863662,0.9491706,-0.2306574,30.93546
jacqui,Right,-0.09444053,0.8609155,0.3395843,30.93546
jacqui,Left,-0.191475,0.9537053,-0.2273734,30.98192
jacqui,Right,-0.09875583,0.8612,0.3394071,30.98192
jacqui,Left,-0.2017338,0.9569914,-0.2189813,31.04457
jacqui,Right,-0.102593,0.8612798,0.3382627,31.04457
jacqui,Left,-0.2077645,0.9598388,-0.2116945,31.0985
jacqui,Right,-0.1035647,0.8613502,0.3371403,31.0985
jacqui,Left,-0.2155949,0.9603619,-0.2054743,31.15034
jacqui,Right,-0.1012119,0.8604071,0.3359289,31.15034
jacqui,Left,-0.2256373,0.9623188,-0.19682,31.2031
jacqui,Right,-0.09638473,0.8587277,0.3340955,31.2031
jacqui,Left,-0.2403064,0.9646435,-0.1862158,31.25724
jacqui,Right,-0.0885877,0.8563285,0.3318208,31.25724
jacqui,Left,-0.2570109,0.9662743,-0.1706379,31.31221
jacqui,Right,-0.07917833,0.8536987,0.3296967,31.31221
jacqui,Left,-0.2753524,0.9629716,-0.1524978,31.35568
jacqui,Right,-0.07046513,0.8515276,0.327935,31.35568
jacqui,Left,-0.2918279,0.958187,-0.1314311,31.40205
jacqui,Right,-0.06060868,0.849019,0.3259945,31.40205
jacqui,Left,-0.313659,0.9477156,-0.08631504,31.46281
jacqui,Right,-0.04635904,0.8457806,0.3238278,31.46281
jacqui,Left,-0.3223066,0.9436707,-0.04302961,31.52737
jacqui,Right,-0.03295788,0.8436184,0.3227325,31.52737
jacqui,Left,-0.3247726,0.9414214,-0.0285576,31.57037
jacqui,Right,-0.02654884,0.8430634,0.3223537,31.57037
jacqui,Left,-0.3293215,0.9402955,-0.008464352,31.61468
jacqui,Right,-0.01736387,0.8422586,0.3213096,31.61468
jacqui,Left,-0.3336197,0.9396586,0.01037158,31.65543
jacqui,Right,-0.00692597,0.8407542,0.3191492,31.65543
jacqui,Left,-0.3357923,0.9393048,0.03187395,31.69917
jacqui,Right,0.004159744,0.8387966,0.3161849,31.69917
jacqui,Left,-0.3342968,0.9354335,0.06543718,31.76204
jacqui,Right,0.02207904,0.8352046,0.3091102,31.76204
jacqui,Left,-0.3284427,0.9205337,0.1102575,31.85916
jacqui,Right,0.05102421,0.8330581,0.2929694,31.85916
jacqui,Left,-0.3258001,0.9094454,0.1345105,31.9236
jacqui,Right,0.06640982,0.8334844,0.2811083,31.9236
jacqui,Left,-0.3237989,0.8990912,0.1532642,31.96948
jacqui,Right,0.07803889,0.8331358,0.2702906,31.96948
jacqui,Left,-0.3229215,0.8813515,0.1797578,32.03917
jacqui,Right,0.09434039,0.833506,0.256161,32.03917
jacqui,Left,-0.3248002,0.8612636,0.204674,32.09423
jacqui,Right,0.1091577,0.8349814,0.2422499,32.09423
jacqui,Left,-0.3306445,0.8455628,0.2192498,32.14634
jacqui,Right,0.1167673,0.8374374,0.2324837,32.14634
jacqui,Left,-0.3377813,0.8189933,0.2362256,32.21156
jacqui,Right,0.1256461,0.841096,0.2154634,32.21156
jacqui,Left,-0.3447699,0.7952124,0.2467678,32.26479
jacqui,Right,0.1303761,0.8420382,0.1999904,32.26479
jacqui,Left,-0.3504714,0.7673885,0.2577141,32.31722
jacqui,Right,0.1322155,0.8396727,0.1843592,32.31722
jacqui,Left,-0.353261,0.749707,0.2632476,32.36096
jacqui,Right,0.1336188,0.8366744,0.1750176,32.36096
jacqui,Left,-0.3604769,0.7160487,0.2727785,32.41343
jacqui,Right,0.1386678,0.8291337,0.1595159,32.41343
jacqui,Left,-0.3740713,0.6788108,0.2835166,32.46729
jacqui,Right,0.1522963,0.8161269,0.1518982,32.46729
jacqui,Left,-0.3880953,0.6306642,0.2948409,32.53899
jacqui,Right,0.1771903,0.7981871,0.1444794,32.53899
jacqui,Left,-0.39591,0.598147,0.3018829,32.60259
jacqui,Right,0.1967212,0.7877817,0.1403919,32.60259
jacqui,Left,-0.4009883,0.5768764,0.3043595,32.64795
jacqui,Right,0.2100191,0.7799099,0.1353619,32.64795
jacqui,Left,-0.4065328,0.5505278,0.3088469,32.69995
jacqui,Right,0.2234904,0.7672047,0.1284745,32.69995
jacqui,Left,-0.4147674,0.5243499,0.3171876,32.75359
jacqui,Right,0.2334524,0.7521995,0.1217339,32.75359
jacqui,Left,-0.4246865,0.4949038,0.3253849,32.81668
jacqui,Right,0.2410965,0.7341654,0.1142623,32.81668
jacqui,Left,-0.4293857,0.4769394,0.3334655,32.87193
jacqui,Right,0.2415464,0.723386,0.1102162,32.87193
jacqui,Left,-0.4336325,0.4611628,0.3415211,32.91385
jacqui,Right,0.2400586,0.7129439,0.105795,32.91385
jacqui,Left,-0.4338112,0.4470097,0.3515016,32.96656
jacqui,Right,0.2372363,0.7019026,0.1025176,32.96656
jacqui,Left,-0.4348703,0.4471695,0.366392,33.02982
jacqui,Right,0.2339226,0.693994,0.1030062,33.02982
jacqui,Left,-0.4336796,0.4740119,0.386268,33.09493
jacqui,Right,0.2306031,0.6925009,0.1059503,33.09493
jacqui,Left,-0.4307774,0.5180289,0.4063721,33.15092
jacqui,Right,0.2275962,0.6983297,0.1096724,33.15092
jacqui,Left,-0.4281531,0.5990815,0.4304879,33.22036
jacqui,Right,0.2178518,0.7170618,0.1176926,33.22036
jacqui,Left,-0.4315215,0.6769225,0.4480461,33.28042
jacqui,Right,0.2090473,0.7378881,0.1296723,33.28042
jacqui,Left,-0.4417536,0.7589143,0.4682593,33.3466
jacqui,Right,0.2009556,0.7580302,0.1461701,33.3466
jacqui,Left,-0.4642811,0.8267863,0.4642692,33.41475
jacqui,Right,0.1841898,0.7773068,0.1593211,33.41475
jacqui,Left,-0.4823334,0.8981527,0.4573067,33.47996
jacqui,Right,0.1748182,0.7903506,0.1760613,33.47996
jacqui,Left,-0.4940405,0.955507,0.4713504,33.53954
jacqui,Right,0.1707221,0.7968618,0.1892217,33.53954
jacqui,Left,-0.5141215,1.042533,0.4888479,33.59789
jacqui,Right,0.1644081,0.8051602,0.2078909,33.59789
jacqui,Left,-0.5365824,1.126722,0.5033309,33.66004
jacqui,Right,0.1582296,0.8120712,0.2261272,33.66004
jacqui,Left,-0.5560043,1.204021,0.5127941,33.72671
jacqui,Right,0.1526757,0.8151234,0.2424285,33.72671
jacqui,Left,-0.5727258,1.271209,0.516888,33.79285
jacqui,Right,0.145309,0.8156487,0.2555941,33.79285
jacqui,Left,-0.5820958,1.328699,0.5172211,33.858
jacqui,Right,0.1382246,0.8154125,0.2653892,33.858
jacqui,Left,-0.5862215,1.377876,0.5151294,33.92533
jacqui,Right,0.1303435,0.8181338,0.2740404,33.92533
jacqui,Left,-0.5872936,1.417887,0.510931,33.99397
jacqui,Right,0.1220614,0.8214211,0.2794017,33.99397
jacqui,Left,-0.5860352,1.446324,0.5062665,34.0578
jacqui,Right,0.1133626,0.8246601,0.2853951,34.0578
jacqui,Left,-0.5807979,1.461181,0.5042898,34.12575
jacqui,Right,0.1035816,0.8283939,0.2900356,34.12575
jacqui,Left,-0.5715268,1.463946,0.5069605,34.19196
jacqui,Right,0.08883529,0.8372368,0.2965041,34.19196
jacqui,Left,-0.5526145,1.462288,0.5154672,34.25881
jacqui,Right,0.06352726,0.8584082,0.3047238,34.25881
jacqui,Left,-0.530412,1.456219,0.5311741,34.32833
jacqui,Right,0.02539701,0.9001592,0.3153936,34.32833
jacqui,Left,-0.4800656,1.464071,0.5669671,34.46175
jacqui,Right,-0.06238511,1.003497,0.3454238,34.46175
jacqui,Left,-0.4539608,1.474694,0.5866265,34.56652
jacqui,Right,-0.07869807,1.025837,0.3572872,34.56652
jacqui,Left,-0.4319047,1.472171,0.5978141,34.62468
jacqui,Right,-0.08184085,1.026448,0.3592763,34.62468
jacqui,Left,-0.4199541,1.464444,0.604305,34.68565
jacqui,Right,-0.07546345,1.016397,0.3563134,34.68565
jacqui,Left,-0.4031912,1.458109,0.6145411,34.75036
jacqui,Right,-0.06705682,1.006225,0.3498982,34.75036
jacqui,Left,-0.3889951,1.453767,0.6257704,34.81538
jacqui,Right,-0.05588912,1.000898,0.3439933,34.81538
jacqui,Left,-0.3759507,1.451467,0.6359381,34.88083
jacqui,Right,-0.04716521,1.00045,0.3431248,34.88083
jacqui,Left,-0.363344,1.455677,0.6436556,34.9494
jacqui,Right,-0.04138634,1.007327,0.3506367,34.9494
jacqui,Left,-0.3500662,1.463407,0.6499503,35.01309
jacqui,Right,-0.04096881,1.026932,0.3634791,35.01309
jacqui,Left,-0.334703,1.465921,0.6510434,35.07903
jacqui,Right,-0.04917917,1.064511,0.3823124,35.07903
jacqui,Left,-0.329169,1.442196,0.6439345,35.14427
jacqui,Right,-0.06829118,1.130654,0.3998558,35.14427
jacqui,Left,-0.341801,1.410314,0.62932,35.207
jacqui,Right,-0.08369503,1.17155,0.4027211,35.207
jacqui,Left,-0.3540661,1.350893,0.6028199,35.26061
jacqui,Right,-0.1060053,1.220555,0.410469,35.26061
jacqui,Left,-0.3700418,1.263902,0.5651378,35.31305
jacqui,Right,-0.1285934,1.256433,0.4213664,35.31305
jacqui,Left,-0.3830819,1.131991,0.4890601,35.37811
jacqui,Right,-0.162007,1.254978,0.4598497,35.37811
jacqui,Left,-0.3752406,0.9988349,0.3791648,35.44181
jacqui,Right,-0.1953912,1.198464,0.5193901,35.44181
jacqui,Left,-0.3504215,0.9075502,0.250935,35.51523
jacqui,Right,-0.2128101,1.127961,0.549067,35.51523
jacqui,Left,-0.3244675,0.8368923,0.0878251,35.58191
jacqui,Right,-0.2199367,1.076324,0.5621248,35.58191
jacqui,Left,-0.3111008,0.8372535,0.03709738,35.64241
jacqui,Right,-0.2220905,1.066715,0.5651199,35.64241
jacqui,Left,-0.3023668,0.8372964,-0.02593343,35.70363
jacqui,Right,-0.2264432,1.061192,0.5760627,35.70363
jacqui,Left,-0.2904416,0.845381,-0.06178732,35.77147
jacqui,Right,-0.2279279,1.073614,0.5956996,35.77147
jacqui,Left,-0.2838985,0.8562773,-0.07511938,35.83796
jacqui,Right,-0.2173558,1.098281,0.6322669,35.83796
jacqui,Left,-0.2816461,0.8642529,-0.07545738,35.90308
jacqui,Right,-0.1989448,1.136966,0.6724098,35.90308
jacqui,Left,-0.2862004,0.8704906,-0.06592468,35.96904
jacqui,Right,-0.1634681,1.184229,0.7199096,35.96904
jacqui,Left,-0.2958956,0.8773275,-0.05542776,36.03592
jacqui,Right,-0.1276954,1.229753,0.7566861,36.03592
jacqui,Left,-0.3097752,0.8853473,-0.04517207,36.10327
jacqui,Right,-0.09252793,1.274729,0.7825121,36.10327
jacqui,Left,-0.3236545,0.894551,-0.03171298,36.17252
jacqui,Right,-0.07058269,1.317496,0.7991233,36.17252
jacqui,Left,-0.3367512,0.9029585,-0.01666634,36.23742
jacqui,Right,-0.06646125,1.362924,0.8055531,36.23742
jacqui,Left,-0.3475527,0.9075522,0.002572952,36.30482
jacqui,Right,-0.09743749,1.404765,0.8006908,36.30482
jacqui,Left,-0.3562801,0.9135436,0.02681573,36.37274
jacqui,Right,-0.1506416,1.437517,0.7841581,36.37274
jacqui,Left,-0.363398,0.9244098,0.04877099,36.44018
jacqui,Right,-0.2011707,1.459102,0.7653344,36.44018
jacqui,Left,-0.3667192,0.9399786,0.06656927,36.50717
jacqui,Right,-0.2350866,1.475815,0.7586562,36.50717
jacqui,Left,-0.3672099,0.953905,0.07808247,36.57122
jacqui,Right,-0.2659001,1.493033,0.7506773,36.57122
jacqui,Left,-0.3650118,0.9597272,0.07851055,36.63937
jacqui,Right,-0.2912025,1.496885,0.744741,36.63937
jacqui,Left,-0.3596387,0.9588565,0.07321072,36.70784
jacqui,Right,-0.3153762,1.489132,0.7368639,36.70784
jacqui,Left,-0.3531707,0.9570642,0.06414536,36.77502
jacqui,Right,-0.3359116,1.47969,0.73281,36.77502
jacqui,Left,-0.3462389,0.9564944,0.05150205,36.84196
jacqui,Right,-0.34879,1.460613,0.7349134,36.84196
jacqui,Left,-0.3350198,0.9481031,0.02990162,36.94578
jacqui,Right,-0.349607,1.392916,0.7294585,36.94578
jacqui,Left,-0.3312693,0.9394354,0.01770915,37.00391
jacqui,Right,-0.3357933,1.320451,0.7142742,37.00391
jacqui,Left,-0.3312991,0.9323647,0.01164494,37.06298
jacqui,Right,-0.3019123,1.243914,0.6891689,37.06298
jacqui,Left,-0.3312096,0.9233351,0.005886582,37.12823
jacqui,Right,-0.2525197,1.109801,0.6286778,37.12823
jacqui,Left,-0.3328217,0.9139506,0.0003302894,37.19444
jacqui,Right,-0.1800639,0.9458581,0.5417798,37.19444
jacqui,Left,-0.3354476,0.9080031,-0.002338424,37.25987
jacqui,Right,-0.06226783,0.8139164,0.4304301,37.25987
jacqui,Left,-0.3493984,0.8858812,0.02609377,37.65341
jacqui,Right,0.1909879,0.8367873,0.1688042,37.65341
jacqui,Left,-0.3432649,0.8934186,0.06596626,37.85299
jacqui,Right,0.05553279,0.8948215,0.2884135,37.85299
jacqui,Left,-0.3420582,0.8964021,0.07493067,37.9531
jacqui,Right,0.01705787,0.9312373,0.3132977,37.9531
jacqui,Left,-0.3384566,0.8961943,0.08382999,38.1038
jacqui,Right,-0.06071291,0.9828276,0.3496391,38.1038
jacqui,Left,-0.3393735,0.9034187,0.0787598,38.27626
jacqui,Right,-0.08857455,1.000175,0.3577598,38.27626
jacqui,Left,-0.3369977,0.9046941,0.07230652,38.45281
jacqui,Right,-0.08768696,0.9992604,0.3509226,38.45281
jacqui,Left,-0.3334607,0.9093602,0.08156244,38.62497
jacqui,Right,-0.08841177,1.009912,0.3218732,38.62497
jacqui,Left,-0.3349387,0.9206249,0.09601687,38.74587
jacqui,Right,-0.06055778,0.9952233,0.3532752,38.74587
jacqui,Left,-0.3367623,0.9341353,0.108424,38.82913
jacqui,Right,-0.05916978,0.998839,0.351829,38.82913
jacqui,Left,-0.3353023,0.939259,0.1165011,38.88935
jacqui,Right,-0.07142592,1.010921,0.3350615,38.88935
jacqui,Left,-0.3345617,0.9485085,0.1284268,38.95078
jacqui,Right,-0.07796291,1.015331,0.3193079,38.95078
jacqui,Left,-0.3358827,0.9596943,0.138341,39.01273
jacqui,Right,-0.06973409,1.012487,0.3268895,39.01273
jacqui,Left,-0.3373378,0.9760938,0.1492012,39.11395
jacqui,Right,-0.04340874,1.003492,0.3632519,39.11395
jacqui,Left,-0.3350498,0.9783242,0.1525571,39.17652
jacqui,Right,-0.05713173,1.014238,0.3432979,39.17652
jacqui,Left,-0.3318362,0.9814471,0.1585546,39.23623
jacqui,Right,-0.06962802,1.021089,0.3181996,39.23623
jacqui,Left,-0.3305457,0.9866271,0.163641,39.30651
jacqui,Right,-0.06250706,1.015916,0.3230695,39.30651
jacqui,Left,-0.3321924,0.9955308,0.168502,39.3874
jacqui,Right,-0.03730394,1.002001,0.3597381,39.3874
jacqui,Left,-0.3324652,0.9984162,0.1721301,39.46811
jacqui,Right,-0.04796774,1.015015,0.3431931,39.46811
jacqui,Left,-0.3320211,1.002086,0.181185,39.56957
jacqui,Right,-0.0581386,1.018317,0.3208535,39.56957
jacqui,Left,-0.3349851,1.005465,0.1850836,39.65783
jacqui,Right,-0.03527646,1.010051,0.3455355,39.65783
jacqui,Left,-0.3348684,1.005657,0.1892337,39.74089
jacqui,Right,-0.0003706708,1.005311,0.3630535,39.74089
jacqui,Left,-0.329563,1.002871,0.2005634,39.82235
jacqui,Right,0.03499717,1.006501,0.3709996,39.82235
jacqui,Left,-0.323783,0.9992445,0.2117021,39.87703
jacqui,Right,0.07486654,1.008538,0.3771204,39.87703
jacqui,Left,-0.3168057,0.9939799,0.2261136,39.94148
jacqui,Right,0.1204519,1.016687,0.3772419,39.94148
jacqui,Left,-0.3108081,0.9918754,0.2377663,40.00365
jacqui,Right,0.1532765,1.027296,0.3726157,40.00365
jacqui,Left,-0.3020302,0.9906288,0.2555557,40.06418
jacqui,Right,0.2034619,1.042265,0.3622877,40.06418
jacqui,Left,-0.2920697,0.9912856,0.2746884,40.12768
jacqui,Right,0.2493916,1.059109,0.3436255,40.12768
jacqui,Left,-0.2812691,0.9926592,0.2938829,40.18789
jacqui,Right,0.2873768,1.077461,0.3196775,40.18789
jacqui,Left,-0.2698374,0.99476,0.3127434,40.25227
jacqui,Right,0.3157526,1.095507,0.2922622,40.25227
jacqui,Left,-0.2621191,0.9963321,0.3239788,40.30892
jacqui,Right,0.3240697,1.105298,0.2750936,40.30892
jacqui,Left,-0.2507338,0.9997426,0.3391126,40.37321
jacqui,Right,0.3336639,1.12029,0.2511688,40.37321
jacqui,Left,-0.2397162,1.002501,0.3511111,40.43571
jacqui,Right,0.3412568,1.131609,0.2294476,40.43571
jacqui,Left,-0.2304381,1.003535,0.3588819,40.50255
jacqui,Right,0.3478002,1.140614,0.2085321,40.50255
jacqui,Left,-0.2251076,1.002992,0.3606571,40.56206
jacqui,Right,0.3507685,1.143035,0.1970795,40.56206
jacqui,Left,-0.2175651,1.002119,0.3627018,40.62029
jacqui,Right,0.3575551,1.145329,0.1810695,40.62029
jacqui,Left,-0.2122968,0.9998298,0.3623817,40.67902
jacqui,Right,0.3631921,1.145261,0.1666401,40.67902
jacqui,Left,-0.2115539,0.9978765,0.3610203,40.74373
jacqui,Right,0.3633812,1.146462,0.1546313,40.74373
jacqui,Left,-0.2121352,0.9956909,0.3595665,40.80315
jacqui,Right,0.3614605,1.145105,0.149701,40.80315
jacqui,Left,-0.2135674,0.9923874,0.3574378,40.86457
jacqui,Right,0.3592205,1.143521,0.1456261,40.86457
jacqui,Left,-0.2162548,0.9898561,0.3549014,40.92612
jacqui,Right,0.3568282,1.141466,0.1423974,40.92612
jacqui,Left,-0.220156,0.9877875,0.3521855,40.9918
jacqui,Right,0.3550558,1.139874,0.14273,40.9918
jacqui,Left,-0.223253,0.9868594,0.3509191,41.03502
jacqui,Right,0.3537452,1.139342,0.1431889,41.03502
jacqui,Left,-0.22767,0.9855839,0.3494514,41.08834
jacqui,Right,0.3510782,1.138386,0.1463566,41.08834
jacqui,Left,-0.2311675,0.9850934,0.3486262,41.14386
jacqui,Right,0.3487995,1.139007,0.1472914,41.14386
jacqui,Left,-0.2366477,0.9849964,0.3480279,41.20686
jacqui,Right,0.3462054,1.14295,0.1503426,41.20686
jacqui,Left,-0.2394564,0.985534,0.3477026,41.25936
jacqui,Right,0.3479365,1.150975,0.1482538,41.25936
jacqui,Left,-0.241993,0.9854651,0.3472869,41.31219
jacqui,Right,0.3520748,1.16891,0.1435229,41.31219
jacqui,Left,-0.2435494,0.9838386,0.3461645,41.376
jacqui,Right,0.3552592,1.198303,0.1392057,41.376
jacqui,Left,-0.2445745,0.9808571,0.3449391,41.44178
jacqui,Right,0.3576342,1.222651,0.133914,41.44178
jacqui,Left,-0.2443014,0.9794127,0.3445247,41.50152
jacqui,Right,0.3579366,1.252583,0.1273473,41.50152
jacqui,Left,-0.2432875,0.9782217,0.3446482,41.56431
jacqui,Right,0.354993,1.282109,0.120127,41.56431
jacqui,Left,-0.2417763,0.9775764,0.3451514,41.61639
jacqui,Right,0.3469196,1.305396,0.1159323,41.61639
jacqui,Left,-0.2393105,0.9776302,0.3460752,41.66965
jacqui,Right,0.3336365,1.33473,0.1102763,41.66965
jacqui,Left,-0.238403,0.9774979,0.3465786,41.71366
jacqui,Right,0.3242279,1.352895,0.1067093,41.71366
jacqui,Left,-0.2367348,0.9762856,0.3476738,41.77485
jacqui,Right,0.3239069,1.362131,0.1017507,41.77485
jacqui,Left,-0.2350511,0.975353,0.3486834,41.82148
jacqui,Right,0.335043,1.35084,0.1031333,41.82148
jacqui,Left,-0.2336769,0.9746158,0.3500065,41.89672
jacqui,Right,0.3633301,1.30635,0.1117693,41.89672
jacqui,Left,-0.2334366,0.974528,0.350545,41.96144
jacqui,Right,0.3562123,1.314768,0.1135006,41.96144
jacqui,Left,-0.2353197,0.9764527,0.3509627,42.02379
jacqui,Right,0.3332447,1.386783,0.1099277,42.02379
jacqui,Left,-0.2376353,0.9758334,0.3504773,42.07882
jacqui,Right,0.3086276,1.451644,0.09642932,42.07882
jacqui,Left,-0.238278,0.9714031,0.3497813,42.13147
jacqui,Right,0.2880041,1.490316,0.08982509,42.13147
jacqui,Left,-0.2390505,0.9687774,0.3503924,42.19256
jacqui,Right,0.2897379,1.492926,0.08885057,42.19256
jacqui,Left,-0.2388589,0.9698216,0.3516221,42.25615
jacqui,Right,0.3142588,1.45158,0.09807592,42.25615
jacqui,Left,-0.2373303,0.9706879,0.3544494,42.31285
jacqui,Right,0.3422783,1.389603,0.1058827,42.31285
jacqui,Left,-0.2352382,0.9711455,0.3562497,42.37498
jacqui,Right,0.3642698,1.310119,0.1116718,42.37498
jacqui,Left,-0.2340503,0.9708417,0.356764,42.42339
jacqui,Right,0.3696162,1.278073,0.1144727,42.42339
jacqui,Left,-0.2327674,0.9696535,0.3567609,42.48153
jacqui,Right,0.3842661,1.265065,0.1156431,42.48153
jacqui,Left,-0.2288003,0.9670888,0.3583532,42.55404
jacqui,Right,0.4091047,1.295752,0.1140112,42.55404
jacqui,Left,-0.2282824,0.966974,0.3599321,42.6149
jacqui,Right,0.4368486,1.320666,0.1207129,42.6149
jacqui,Left,-0.228502,0.9685592,0.3623837,42.67778
jacqui,Right,0.4654187,1.341462,0.1233868,42.67778
jacqui,Left,-0.2289987,0.9718375,0.3648853,42.74228
jacqui,Right,0.4996831,1.35449,0.1263931,42.74228
jacqui,Left,-0.2306629,0.9749474,0.3678194,42.82059
jacqui,Right,0.5337133,1.362323,0.1263121,42.82059
jacqui,Left,-0.2325183,0.9788916,0.3716285,42.92351
jacqui,Right,0.5826117,1.369485,0.1292019,42.92351
jacqui,Left,-0.22828,0.9840664,0.3751121,43.04259
jacqui,Right,0.6158466,1.376573,0.1400128,43.04259
jacqui,Left,-0.2207003,0.9849537,0.3760986,43.14242
jacqui,Right,0.627236,1.377361,0.1493702,43.14242
jacqui,Left,-0.210468,0.9876511,0.3764216,43.24303
jacqui,Right,0.6440668,1.374186,0.1569054,43.24303
jacqui,Left,-0.1999285,0.9885304,0.3777373,43.3284
jacqui,Right,0.658507,1.371809,0.1558245,43.3284
jacqui,Left,-0.1959542,0.9898883,0.3797216,43.39035
jacqui,Right,0.6766848,1.369766,0.1537479,43.39035
jacqui,Left,-0.1922147,0.9928953,0.3822369,43.45746
jacqui,Right,0.696059,1.370333,0.1474925,43.45746
jacqui,Left,-0.1893964,0.9951099,0.3845319,43.51317
jacqui,Right,0.7090988,1.370149,0.1439162,43.51317
jacqui,Left,-0.1835947,0.9982909,0.3879768,43.57706
jacqui,Right,0.7259412,1.369698,0.1383787,43.57706
jacqui,Left,-0.178587,0.9998565,0.390137,43.63776
jacqui,Right,0.7393433,1.371508,0.1331053,43.63776
jacqui,Left,-0.1670841,1.002103,0.394364,43.70007
jacqui,Right,0.7513825,1.373251,0.1307754,43.70007
jacqui,Left,-0.1621279,1.002529,0.3957392,43.76209
jacqui,Right,0.7571874,1.374714,0.130578,43.76209
jacqui,Left,-0.1543101,1.00265,0.3980489,43.82201
jacqui,Right,0.7686029,1.375632,0.131505,43.82201
jacqui,Left,-0.1474199,1.002141,0.3990862,43.87606
jacqui,Right,0.7756848,1.377122,0.1317825,43.87606
jacqui,Left,-0.1395572,1.001366,0.3999853,43.92223
jacqui,Right,0.7835155,1.378771,0.1319758,43.92223
jacqui,Left,-0.1322512,1.00029,0.4004043,43.98303
jacqui,Right,0.7893084,1.379915,0.1323997,43.98303
jacqui,Left,-0.1209402,1.000014,0.4022161,44.03822
jacqui,Right,0.7982643,1.381853,0.1331678,44.03822
jacqui,Left,-0.1159057,1.000611,0.4035834,44.09267
jacqui,Right,0.8027552,1.382716,0.1331734,44.09267
jacqui,Left,-0.1116558,1.000598,0.4046049,44.1379
jacqui,Right,0.8058116,1.383847,0.1325204,44.1379
jacqui,Left,-0.1085361,1.000529,0.405333,44.18935
jacqui,Right,0.8092835,1.384079,0.1317346,44.18935
jacqui,Left,-0.105406,0.9999681,0.4057391,44.24413
jacqui,Right,0.8093169,1.382537,0.1342074,44.24413
jacqui,Left,-0.1030401,0.9994444,0.4058012,44.30328
jacqui,Right,0.8067333,1.381468,0.1373419,44.30328
jacqui,Left,-0.1026541,0.9988133,0.4056618,44.36179
jacqui,Right,0.8033143,1.381941,0.1390777,44.36179
jacqui,Left,-0.1030327,0.9984676,0.40546,44.40458
jacqui,Right,0.8024339,1.381903,0.1386949,44.40458
jacqui,Left,-0.1066309,0.9982026,0.4012495,44.50273
jacqui,Right,0.8009961,1.382961,0.1369995,44.50273
jacqui,Left,-0.119558,0.9977705,0.3990465,44.58962
jacqui,Right,0.773401,1.389598,0.1519704,44.58962
jacqui,Left,-0.1273877,0.9963826,0.3966461,44.64737
jacqui,Right,0.7579568,1.390709,0.1602992,44.64737
jacqui,Left,-0.1355768,0.9956519,0.3950076,44.70825
jacqui,Right,0.7323805,1.390461,0.1740818,44.70825
jacqui,Left,-0.147522,0.9952371,0.3922691,44.79111
jacqui,Right,0.6921273,1.391265,0.1893411,44.79111
jacqui,Left,-0.1572523,0.9939901,0.3900301,44.85087
jacqui,Right,0.672781,1.391382,0.1929823,44.85087
jacqui,Left,-0.1674769,0.9930125,0.3873254,44.91034
jacqui,Right,0.6405097,1.391409,0.1955886,44.91034
jacqui,Left,-0.1839497,0.9916527,0.3824826,44.99287
jacqui,Right,0.6047955,1.387322,0.1986353,44.99287
jacqui,Left,-0.2015593,0.9894171,0.3757828,45.07327
jacqui,Right,0.5519527,1.381511,0.1997613,45.07327
jacqui,Left,-0.2172193,0.9878513,0.3671451,45.15648
jacqui,Right,0.4944077,1.376352,0.196007,45.15648
jacqui,Left,-0.2245224,0.9847171,0.3619745,45.21834
jacqui,Right,0.4525819,1.374214,0.1896899,45.21834
jacqui,Left,-0.2338077,0.9804855,0.3527093,45.29666
jacqui,Right,0.422929,1.371499,0.1844759,45.29666
jacqui,Left,-0.2402982,0.9798242,0.3482418,45.38197
jacqui,Right,0.3957878,1.373392,0.1720664,45.38197
jacqui,Left,-0.2486999,0.980443,0.3463396,45.46782
jacqui,Right,0.3839125,1.372136,0.1724636,45.46782
jacqui,Left,-0.2591683,0.9797063,0.3408927,45.548
jacqui,Right,0.3789306,1.359856,0.187241,45.548
jacqui,Left,-0.271753,0.9817118,0.3288263,45.64776
jacqui,Right,0.3408562,1.338152,0.2223853,45.64776
jacqui,Left,-0.286119,0.9795483,0.3146907,45.73269
jacqui,Right,0.2855557,1.301045,0.2689886,45.73269
jacqui,Left,-0.2912028,0.9806225,0.3069156,45.79184
jacqui,Right,0.2503336,1.281386,0.2921911,45.79184
jacqui,Left,-0.2958701,0.9836156,0.2970203,45.85136
jacqui,Right,0.2032487,1.255475,0.3200573,45.85136
jacqui,Left,-0.3002848,0.9871067,0.2901686,45.91385
jacqui,Right,0.1652517,1.234005,0.3443505,45.91385
jacqui,Left,-0.3050768,0.9901329,0.2853999,45.97817
jacqui,Right,0.1378234,1.21788,0.3614426,45.97817
jacqui,Left,-0.3107725,0.9943544,0.2788304,46.06131
